percorso;num;id_ferm
"8413";"13";"11123"
"8736";"18";"17002"
"9779";"14";"14090"
"7565";"24";"10924"
"12894";"13";"11689"
"12957";"24";"11384"
"10300";"19";"10377"
"7212";"20";"15889"
"9904";"5";"18078"
"6844";"12";"14901"
"13144";"6";"11813"
"12490";"23";"10799"
"13130";"11";"11273"
"10386";"12";"13348"
"13142";"2";"16077"
"12280";"10";"16363"
"8843";"36";"11637"
"10123";"15";"12961"
"12625";"40";"10466"
"12958";"13";"18150"
"13008";"22";"16041"
"10545";"11";"18558"
"9212";"20";"11351"
"10491";"4";"11000"
"9970";"23";"17038"
"6692";"5";"10437"
"11522";"2";"11274"
"13009";"4";"16456"
"8451";"3";"16907"
"13031";"18";"12098"
"4540";"6";"13806"
"10536";"22";"13426"
"13200";"15";"15865"
"13007";"7";"16482"
"5569";"3";"12541"
"10124";"12";"11819"
"10547";"33";"15974"
"11524";"11";"11607"
"7285";"7";"14140"
"8655";"12";"16081"
"10491";"12";"10647"
"4242";"6";"14237"
"9319";"3";"15613"
"12625";"5";"10342"
"9970";"21";"11193"
"13372";"9";"14608"
"5065";"12";"11138"
"10544";"19";"14171"
"8414";"18";"10748"
"11678";"6";"12729"
"13283";"27";"12056"
"12198";"16";"15910"
"9746";"20";"12045"
"11322";"20";"10496"
"11634";"15";"16937"
"12491";"21";"12022"
"5492";"8";"12763"
"8413";"8";"11405"
"12277";"7";"17301"
"6142";"25";"14929"
"7891";"5";"13428"
"9366";"4";"10975"
"9670";"1";"18008"
"10011";"4";"11589"
"13283";"2";"17470"
"12389";"21";"13186"
"8736";"16";"16182"
"9904";"14";"11081"
"10006";"33";"15079"
"479";"7";"12749"
"6692";"32";"11046"
"10539";"1";"17856"
"9696";"18";"16930"
"10072";"21";"16313"
"6203";"16";"12700"
"7214";"15";"17158"
"12278";"21";"19600"
"12972";"28";"11655"
"11713";"8";"12642"
"12196";"17";"16272"
"12293";"8";"13739"
"8174";"16";"11997"
"8093";"10";"10390"
"7227";"19";"17164"
"11825";"20";"16285"
"7608";"8";"13639"
"7181";"12";"13833"
"12311";"17";"13264"
"10294";"5";"11212"
"7227";"2";"11976"
"5084";"7";"16084"
"6802";"9";"10001"
"12296";"15";"13753"
"11334";"6";"12495"
"6803";"11";"10008"
"10006";"27";"12297"
"6764";"9";"12628"
"9902";"6";"15372"
"10152";"25";"11273"
"3732";"18";"15554"
"12625";"7";"10547"
"6777";"19";"11958"
"11709";"23";"12979"
"12142";"28";"10915"
"12290";"2";"10213"
"3001";"14";"10902"
"8173";"12";"11965"
"9303";"10";"16427"
"583";"7";"10600"
"6807";"10";"14500"
"8843";"16";"14948"
"6291";"13";"15754"
"12254";"17";"10764"
"12292";"3";"13265"
"7655";"14";"17425"
"10077";"22";"12805"
"12314";"17";"11839"
"13136";"5";"16661"
"5190";"7";"11108"
"6807";"7";"13720"
"7607";"3";"13673"
"5492";"9";"12738"
"13159";"25";"12709"
"12282";"10";"16367"
"3001";"13";"10912"
"7227";"4";"15747"
"12254";"12";"10513"
"12290";"22";"13720"
"3578";"39";"10655"
"4282";"6";"12098"
"6203";"1";"16851"
"12917";"1";"11032"
"10544";"13";"13367"
"11353";"22";"10815"
"3734";"22";"14978"
"4540";"34";"11211"
"13009";"1";"16041"
"8056";"6";"15534"
"8414";"9";"11403"
"10109";"12";"14896"
"12390";"11";"13178"
"13031";"23";"17769"
"4538";"5";"11451"
"5065";"22";"11091"
"8451";"6";"16293"
"9457";"8";"12174"
"13200";"9";"19866"
"5084";"6";"16073"
"6737";"21";"13346"
"11608";"24";"17118"
"11343";"7";"17720"
"8414";"6";"11432"
"9309";"8";"10265"
"9692";"24";"16090"
"11635";"13";"11721"
"12314";"19";"11872"
"13156";"23";"16507"
"4282";"21";"11313"
"11716";"11";"12647"
"12958";"7";"18144"
"10124";"9";"12101"
"12917";"3";"11042"
"12761";"33";"11033"
"12304";"13";"14329"
"583";"6";"10860"
"3575";"25";"12430"
"12490";"29";"10513"
"4405";"17";"10294"
"12893";"19";"11999"
"13007";"5";"17449"
"11299";"23";"10235"
"13008";"12";"10025"
"8758";"20";"17734"
"11713";"10";"12650"
"10109";"9";"14602"
"8402";"1";"11776"
"13133";"37";"12873"
"13374";"8";"15908"
"9692";"32";"14969"
"10089";"9";"10361"
"9177";"5";"13659"
"11299";"15";"10546"
"5492";"3";"12895"
"8093";"13";"10244"
"11353";"26";"11178"
"13156";"12";"13215"
"6201";"20";"12178"
"9665";"18";"16905"
"13200";"12";"16098"
"11350";"33";"11443"
"3976";"16";"12318"
"10401";"21";"14029"
"10769";"23";"12942"
"12490";"16";"11412"
"12574";"26";"11547"
"5804";"4";"13098"
"12174";"12";"13469"
"13023";"11";"16506"
"7547";"4";"10745"
"583";"10";"10570"
"11635";"7";"11766"
"13146";"16";"12456"
"2982";"4";"15281"
"11198";"9";"10130"
"5065";"11";"11162"
"6807";"24";"12943"
"10117";"18";"12922"
"12957";"21";"16800"
"11790";"24";"17328"
"3275";"16";"11419"
"11522";"8";"11449"
"4842";"1";"12320"
"7225";"9";"17167"
"9398";"38";"10971"
"8260";"19";"17326"
"11353";"20";"10813"
"6764";"13";"12630"
"12625";"19";"11486"
"13199";"11";"16112"
"8742";"5";"16208"
"8658";"14";"12637"
"11348";"13";"10507"
"583";"23";"10164"
"8174";"19";"12003"
"11405";"4";"16735"
"13126";"10";"12689"
"12625";"26";"15689"
"6844";"13";"14902"
"3465";"8";"12756"
"12841";"26";"16447"
"10300";"35";"13145"
"12292";"11";"13151"
"8599";"10";"13969"
"12254";"32";"17602"
"10063";"14";"13744"
"9692";"29";"12599"
"6736";"12";"13100"
"7123";"16";"12479"
"12281";"2";"16382"
"5492";"18";"12719"
"9692";"34";"15269"
"6708";"16";"11893"
"8862";"10";"12554"
"9398";"14";"12093"
"12625";"44";"10314"
"7654";"19";"16543"
"9984";"17";"14031"
"10545";"3";"13470"
"9216";"19";"11395"
"11358";"17";"10794"
"7277";"11";"15242"
"11090";"15";"16457"
"9904";"1";"18076"
"6764";"24";"15751"
"9398";"22";"11491"
"10304";"11";"17531"
"9309";"17";"10072"
"10491";"41";"17975"
"12390";"12";"13201"
"9692";"12";"12373"
"12842";"7";"16577"
"10545";"27";"13427"
"9212";"11";"11023"
"12728";"29";"12128"
"3575";"27";"12424"
"13023";"5";"16500"
"3275";"24";"12938"
"5569";"16";"12884"
"6807";"1";"16739"
"10011";"3";"15671"
"12390";"2";"10817"
"9670";"7";"12112"
"5099";"6";"12484"
"8174";"12";"11980"
"13283";"33";"12383"
"12074";"29";"16985"
"11197";"7";"10028"
"10389";"8";"16842"
"8843";"6";"16958"
"5748";"16";"13418"
"10006";"6";"12477"
"11524";"2";"12276"
"12074";"17";"16137"
"6294";"20";"16168"
"5843";"2";"13636"
"12305";"11";"14327"
"10547";"5";"17281"
"13127";"25";"18476"
"10401";"11";"17415"
"9398";"40";"10974"
"12394";"3";"16549"
"8656";"30";"12124"
"9941";"12";"18105"
"13192";"7";"12405"
"654";"19";"12901"
"10303";"15";"10389"
"10306";"16";"17531"
"10050";"2";"13488"
"12074";"25";"16149"
"8090";"19";"15229"
"8231";"9";"15119"
"12162";"17";"11491"
"9367";"40";"12163"
"8842";"17";"14949"
"4282";"31";"10722"
"8736";"6";"16172"
"11524";"26";"10954"
"12163";"15";"11511"
"10152";"8";"11844"
"10294";"22";"12202"
"8090";"9";"10238"
"13159";"26";"19960"
"6692";"11";"10306"
"6844";"3";"17119"
"11334";"4";"12481"
"12162";"30";"10618"
"12894";"28";"17437"
"10389";"11";"14087"
"12381";"34";"10519"
"12560";"14";"10978"
"12728";"5";"10872"
"4653";"5";"10830"
"7653";"7";"16523"
"10152";"19";"11476"
"12442";"6";"12515"
"10537";"5";"13361"
"10537";"6";"13362"
"6736";"4";"15413"
"11333";"11";"12719"
"13193";"18";"12922"
"11090";"28";"16488"
"7455";"16";"13198"
"12976";"31";"12571"
"10097";"13";"15216"
"12163";"24";"10874"
"12625";"12";"10854"
"10492";"2";"10208"
"11632";"14";"11730"
"3001";"28";"10310"
"8056";"11";"17093"
"13127";"30";"12672"
"3575";"30";"12393"
"8173";"15";"11981"
"322";"8";"15552"
"7616";"13";"17104"
"11709";"19";"12840"
"10089";"13";"10396"
"12142";"33";"10834"
"6145";"11";"14928"
"9901";"8";"15376"
"8838";"4";"16987"
"9309";"7";"10397"
"11713";"11";"12647"
"12574";"30";"11794"
"11656";"19";"13430"
"12958";"6";"17930"
"4653";"32";"11329"
"12277";"13";"16360"
"9366";"22";"11500"
"12761";"6";"12115"
"9629";"7";"14021"
"12179";"17";"16263"
"4242";"11";"13263"
"7565";"27";"11250"
"11716";"10";"12650"
"4039";"16";"12617"
"4086";"20";"10625"
"10148";"15";"12736"
"12891";"2";"16799"
"6796";"11";"16793"
"12281";"21";"13806"
"12254";"16";"10509"
"6252";"27";"16048"
"9309";"18";"10175"
"9398";"17";"11810"
"6692";"21";"10477"
"6774";"3";"12461"
"6252";"2";"11930"
"12280";"14";"16355"
"12305";"17";"14340"
"13372";"12";"19912"
"8402";"12";"17569"
"10084";"12";"12148"
"12305";"9";"14325"
"7653";"11";"16529"
"480";"1";"12804"
"13159";"4";"13226"
"13139";"14";"16672"
"10548";"13";"13376"
"12248";"13";"15120"
"11424";"8";"10807"
"8231";"2";"15113"
"10117";"19";"13314"
"13092";"12";"15046"
"10109";"19";"15921"
"10548";"32";"14883"
"3575";"10";"11345"
"7653";"2";"16474"
"7653";"8";"16526"
"10084";"22";"18155"
"12021";"5";"13175"
"12290";"33";"13419"
"9366";"15";"11253"
"9878";"31";"10889"
"12282";"15";"19599"
"11825";"4";"16277"
"12074";"7";"15639"
"12761";"16";"12184"
"5844";"15";"12590"
"10492";"39";"11319"
"12728";"13";"11265"
"12916";"18";"11384"
"7565";"20";"16707"
"13155";"15";"13215"
"9217";"10";"11366"
"8173";"7";"12002"
"9878";"26";"10587"
"8057";"10";"17301"
"12021";"14";"14480"
"7212";"21";"15896"
"12395";"11";"16442"
"12894";"23";"11054"
"9439";"10";"12330"
"11345";"6";"15457"
"12761";"12";"17274"
"9778";"5";"14090"
"11301";"13";"15785"
"10146";"10";"13533"
"6244";"2";"13207"
"8093";"23";"14184"
"12894";"8";"11998"
"11716";"8";"12642"
"12271";"15";"13279"
"9901";"17";"11107"
"10095";"10";"11377"
"11090";"25";"16485"
"9212";"17";"11347"
"10036";"32";"15300"
"10492";"32";"10666"
"7693";"14";"12969"
"12306";"12";"14328"
"7542";"20";"10711"
"4084";"24";"13171"
"7653";"25";"16544"
"10492";"29";"10646"
"12560";"27";"11522"
"13130";"1";"16932"
"10547";"2";"13385"
"12271";"2";"10213"
"6692";"24";"10491"
"8658";"24";"15624"
"12560";"1";"14909"
"12130";"24";"13406"
"4039";"17";"12618"
"11522";"19";"11562"
"10303";"16";"10393"
"11635";"15";"11703"
"12074";"21";"16143"
"3734";"9";"10278"
"5748";"6";"14488"
"9160";"12";"15384"
"7542";"2";"16919"
"8989";"2";"10684"
"12603";"21";"11547"
"12894";"6";"12002"
"9970";"26";"11277"
"8806";"13";"15850"
"12390";"13";"13202"
"12987";"6";"12930"
"13008";"1";"17444"
"8230";"14";"10178"
"13190";"9";"13326"
"11334";"10";"12716"
"8862";"11";"14860"
"12521";"13";"12513"
"8658";"16";"12627"
"11333";"7";"12506"
"13007";"18";"19939"
"6777";"9";"15884"
"9692";"11";"12368"
"9941";"5";"12511"
"6294";"5";"16200"
"11662";"8";"12408"
"9160";"14";"15388"
"11790";"4";"11182"
"4653";"9";"11178"
"5795";"14";"13345"
"13133";"8";"12634"
"9217";"2";"11612"
"7565";"5";"10311"
"8057";"2";"10267"
"13373";"16";"19912"
"6294";"27";"17001"
"8173";"19";"11951"
"322";"10";"13690"
"9984";"2";"15939"
"13156";"8";"12857"
"4872";"11";"14210"
"6764";"28";"15755"
"5065";"16";"11109"
"3732";"20";"14978"
"12759";"31";"13803"
"3533";"1";"11490"
"5065";"10";"11164"
"7455";"5";"13191"
"7814";"17";"10798"
"10089";"11";"10376"
"8174";"15";"15071"
"12293";"1";"13774"
"12132";"3";"13458"
"12278";"25";"16324"
"11348";"16";"10750"
"5804";"8";"14089"
"10567";"7";"16308"
"10007";"16";"16851"
"2983";"2";"15282"
"8260";"12";"12970"
"12728";"19";"11834"
"13136";"14";"16627"
"13161";"6";"15033"
"13127";"31";"12696"
"13159";"6";"14983"
"9692";"18";"16085"
"10769";"26";"13116"
"13161";"12";"16507"
"12132";"4";"16072"
"11657";"4";"13436"
"10109";"1";"13634"
"8736";"11";"16177"
"10567";"15";"11132"
"9303";"28";"16445"
"7277";"24";"15024"
"12963";"27";"13128"
"5131";"7";"16185"
"12453";"8";"10066"
"6294";"11";"16165"
"12394";"21";"16568"
"12493";"8";"11912"
"8656";"25";"12627"
"10492";"31";"10664"
"12293";"15";"13745"
"12521";"3";"12558"
"9665";"2";"11498"
"10492";"9";"10078"
"10590";"11";"15413"
"3575";"16";"11917"
"9962";"16";"11773"
"9825";"2";"13348"
"11334";"2";"12484"
"7616";"14";"17134"
"6774";"19";"15612"
"13190";"22";"12391"
"8656";"14";"17697"
"6244";"15";"10830"
"6791";"11";"11986"
"3575";"31";"15524"
"10492";"22";"17542"
"6252";"7";"13566"
"12163";"4";"13172"
"7455";"13";"10327"
"11653";"2";"11701"
"5484";"16";"12449"
"11678";"18";"12408"
"13345";"5";"19411"
"10123";"13";"12596"
"12560";"45";"12245"
"12491";"2";"10512"
"8174";"6";"11959"
"5131";"17";"16195"
"12712";"2";"15777"
"13008";"16";"16434"
"13139";"6";"13135"
"9303";"22";"16439"
"9779";"5";"14132"
"12254";"29";"11189"
"5804";"15";"13346"
"10152";"4";"11551"
"10300";"47";"10196"
"12282";"23";"10067"
"9457";"7";"12180"
"3464";"5";"12767"
"13172";"1";"13807"
"3464";"9";"12748"
"6737";"1";"16094"
"9692";"7";"12100"
"10303";"7";"10092"
"11301";"7";"16342"
"13136";"22";"13133"
"3578";"38";"10657"
"11347";"10";"11127"
"7548";"5";"16709"
"8057";"20";"13703"
"10300";"37";"13147"
"9982";"13";"13908"
"13161";"7";"15034"
"8413";"10";"14993"
"12296";"1";"16730"
"13373";"10";"14609"
"12292";"2";"10213"
"8231";"8";"15118"
"4084";"20";"15375"
"5484";"19";"12497"
"8093";"22";"17535"
"12493";"1";"16797"
"7181";"4";"17287"
"11767";"34";"11198"
"13283";"20";"11500"
"8090";"24";"10243"
"12280";"7";"16369"
"13283";"5";"17473"
"9366";"12";"17552"
"6244";"4";"13208"
"6807";"3";"16740"
"3001";"9";"11248"
"8093";"12";"10267"
"10117";"29";"17722"
"6294";"17";"16166"
"12759";"14";"11917"
"5065";"1";"11502"
"4405";"13";"10285"
"8656";"31";"15630"
"13172";"10";"18573"
"11790";"5";"11193"
"12073";"20";"16130"
"10117";"15";"12662"
"6692";"40";"17144"
"12293";"28";"13751"
"12712";"13";"13127"
"9367";"42";"12429"
"9903";"4";"18080"
"10544";"3";"13470"
"13007";"15";"16436"
"3734";"4";"10101"
"12305";"10";"14326"
"7621";"14";"14021"
"11678";"20";"12655"
"12293";"27";"13750"
"12305";"19";"14342"
"11662";"31";"15967"
"12196";"12";"16150"
"12130";"15";"13398"
"5844";"6";"14596"
"10151";"5";"13329"
"11322";"33";"10455"
"8119";"2";"10631"
"6708";"25";"12438"
"3533";"10";"11168"
"6807";"21";"10830"
"6844";"17";"15574"
"12381";"25";"11174"
"322";"3";"13298"
"4538";"17";"12129"
"12177";"4";"16198"
"9366";"21";"11492"
"12271";"6";"13268"
"5484";"4";"12350"
"6737";"28";"13312"
"7212";"3";"11903"
"13133";"18";"18113"
"4653";"3";"10529"
"13092";"1";"17123"
"8413";"14";"11104"
"10491";"35";"14184"
"4039";"23";"12916"
"9779";"1";"16814"
"4282";"15";"11548"
"4705";"22";"11940"
"4705";"23";"12265"
"11709";"21";"19710"
"11198";"28";"10424"
"6708";"12";"11936"
"9367";"33";"11823"
"5084";"3";"16076"
"10544";"31";"16749"
"12728";"23";"11811"
"10544";"27";"13427"
"11198";"11";"10138"
"9439";"20";"12032"
"8842";"9";"14942"
"9670";"17";"12173"
"10084";"23";"18008"
"6844";"20";"14550"
"8402";"21";"16932"
"12292";"22";"13720"
"10036";"27";"16935"
"10770";"15";"11621"
"12893";"15";"15416"
"6252";"1";"16875"
"12381";"27";"10850"
"6567";"10";"14166"
"12976";"17";"12304"
"8842";"24";"16795"
"9398";"5";"12490"
"8056";"2";"10267"
"12728";"2";"10835"
"10097";"6";"15243"
"3464";"1";"15490"
"9177";"12";"15860"
"13374";"2";"17102"
"12712";"5";"16792"
"4405";"16";"10277"
"8843";"25";"11694"
"10300";"12";"17531"
"5569";"5";"12547"
"9692";"8";"12072"
"11709";"3";"11816"
"12290";"3";"13265"
"13023";"12";"16507"
"13161";"27";"12866"
"11090";"32";"16492"
"11662";"11";"12657"
"475";"7";"12530"
"10492";"27";"10435"
"6764";"26";"15753"
"12245";"8";"15829"
"7225";"29";"17161"
"7275";"23";"13902"
"12560";"11";"10686"
"13127";"15";"12987"
"8093";"14";"10089"
"5484";"17";"12451"
"13193";"17";"12853"
"8656";"11";"12917"
"11358";"23";"10506"
"4282";"34";"14905"
"7277";"18";"13836"
"4540";"1";"10172"
"4086";"24";"10653"
"5484";"18";"12453"
"7275";"27";"17172"
"12820";"5";"16012"
"13130";"12";"11525"
"7543";"16";"10970"
"7608";"7";"13638"
"12296";"3";"13189"
"12916";"17";"14967"
"4508";"3";"15792"
"3734";"7";"10116"
"8093";"36";"10333"
"8658";"15";"12638"
"8223";"6";"15293"
"9925";"6";"14286"
"12248";"8";"10150"
"12304";"14";"14330"
"12309";"16";"13264"
"12728";"40";"12462"
"10401";"7";"17414"
"10545";"19";"14171"
"12179";"12";"16258"
"12976";"10";"15071"
"8056";"10";"17301"
"12306";"6";"13141"
"12892";"18";"17931"
"12976";"24";"12948"
"9878";"23";"10538"
"10294";"24";"12173"
"11825";"17";"16282"
"8843";"35";"11660"
"11322";"9";"11383"
"11346";"12";"17720"
"10306";"7";"10185"
"7285";"1";"15814"
"9320";"7";"13136"
"12290";"11";"13151"
"10089";"24";"10093"
"13031";"24";"17855"
"6740";"8";"13348"
"12728";"14";"11272"
"13192";"16";"17854"
"3732";"7";"10292"
"11358";"16";"17085"
"5492";"15";"12706"
"10389";"3";"18485"
"6142";"34";"14936"
"10084";"10";"12190"
"9665";"4";"11462"
"12976";"25";"12586"
"9398";"23";"11494"
"9902";"24";"18077"
"11790";"23";"17615"
"12603";"16";"15049"
"9696";"7";"10638"
"11790";"28";"11860"
"3575";"14";"11896"
"10123";"24";"12101"
"12163";"9";"12051"
"7277";"13";"13831"
"4282";"38";"10474"
"10491";"22";"17531"
"9696";"10";"10907"
"10025";"18";"11463"
"12962";"7";"10895"
"11662";"13";"12833"
"12177";"5";"16199"
"11090";"14";"16456"
"12893";"10";"16791"
"9366";"43";"12707"
"10097";"8";"13868"
"12963";"2";"15531"
"12293";"22";"13193"
"12306";"16";"14346"
"5804";"16";"13775"
"11350";"12";"10503"
"9692";"22";"16088"
"12296";"18";"13294"
"12293";"29";"13752"
"13031";"21";"17854"
"9366";"8";"10945"
"10072";"16";"10517"
"11350";"19";"10795"
"13158";"1";"13223"
"10545";"13";"13367"
"12277";"18";"15110"
"7691";"2";"13214"
"11348";"5";"10770"
"8174";"4";"11942"
"12130";"3";"13435"
"10491";"29";"10082"
"9367";"14";"10945"
"9309";"26";"17649"
"8260";"11";"12141"
"10303";"20";"10381"
"12277";"5";"10152"
"9670";"21";"11901"
"12603";"4";"10456"
"10300";"22";"10360"
"12178";"9";"16254"
"11322";"12";"11051"
"11767";"26";"10899"
"5492";"16";"12713"
"11790";"8";"10893"
"9925";"4";"12458"
"9696";"23";"12188"
"7275";"15";"13862"
"10072";"2";"10818"
"12293";"13";"13743"
"6145";"21";"14936"
"12280";"6";"16376"
"12958";"22";"11044"
"5484";"12";"12394"
"8988";"5";"17775"
"11198";"31";"10592"
"12310";"12";"14358"
"9629";"13";"12902"
"10063";"9";"13740"
"8413";"20";"14868"
"9443";"6";"17951"
"10491";"10";"17532"
"12574";"40";"14869"
"6496";"15";"12557"
"12381";"19";"14187"
"11202";"24";"10027"
"8599";"6";"14038"
"10294";"6";"11187"
"7542";"6";"11310"
"3732";"3";"10109"
"7607";"9";"16043"
"9779";"24";"12588"
"11299";"7";"10895"
"10304";"21";"10592"
"12395";"10";"16572"
"13155";"33";"15031"
"12442";"12";"12743"
"7654";"13";"16537"
"6201";"23";"12216"
"654";"7";"12552"
"5131";"16";"16194"
"13190";"14";"12926"
"7436";"13";"16332"
"13023";"8";"16503"
"7793";"2";"10634"
"5492";"12";"12741"
"8260";"3";"12698"
"10095";"21";"11614"
"13190";"6";"13335"
"7565";"3";"10297"
"9303";"21";"16438"
"13161";"18";"16858"
"12304";"17";"14337"
"11524";"22";"11295"
"11322";"38";"10451"
"3575";"12";"11620"
"9903";"15";"11105"
"13009";"13";"16431"
"7565";"2";"10296"
"9778";"9";"17153"
"11657";"22";"11700"
"12162";"20";"18519"
"13127";"28";"12649"
"5844";"16";"13634"
"7565";"22";"10909"
"4540";"3";"10168"
"10590";"3";"12317"
"12245";"12";"13806"
"6145";"8";"14924"
"12962";"5";"19617"
"8806";"2";"11930"
"8842";"1";"16954"
"13092";"21";"17416"
"12453";"5";"17065"
"6778";"16";"11986"
"11678";"15";"12669"
"10077";"24";"14041"
"13156";"4";"12719"
"11790";"10";"10897"
"10537";"2";"13358"
"11656";"17";"13428"
"13136";"1";"16657"
"5785";"1";"16587"
"6145";"4";"13099"
"10536";"27";"17293"
"12820";"9";"14983"
"11322";"14";"11045"
"5190";"8";"11110"
"4405";"2";"10989"
"5492";"7";"12771"
"475";"13";"12750"
"7565";"29";"11207"
"10148";"16";"12732"
"9457";"38";"10683"
"9825";"5";"14090"
"6201";"10";"12277"
"12196";"7";"16268"
"7123";"23";"12533"
"11522";"11";"11790"
"12271";"3";"13265"
"12820";"11";"13223"
"6777";"20";"11950"
"12132";"12";"15619"
"12442";"5";"12511"
"13010";"5";"16457"
"13127";"3";"15959"
"11299";"18";"17797"
"4703";"7";"15199"
"9982";"10";"13905"
"11524";"17";"11593"
"12293";"17";"13747"
"12894";"7";"12001"
"11424";"16";"17475"
"13190";"21";"12400"
"9366";"2";"11013"
"11633";"1";"12016"
"9212";"2";"11040"
"11767";"7";"12991"
"8260";"22";"11627"
"11322";"34";"15131"
"7543";"12";"10962"
"10123";"12";"17074"
"12957";"19";"19891"
"7814";"9";"10387"
"12132";"8";"13447"
"7227";"9";"12293"
"9970";"13";"17588"
"5812";"4";"16805"
"6791";"5";"15294"
"12491";"23";"12025"
"12891";"10";"18151"
"8758";"15";"12271"
"10007";"12";"12186"
"13146";"9";"12692"
"4404";"5";"10677"
"8231";"6";"15117"
"10036";"9";"12263"
"5085";"5";"16080"
"6496";"6";"12783"
"9982";"32";"13644"
"11684";"4";"19724"
"6782";"12";"15896"
"13159";"2";"13224"
"8173";"16";"11976"
"13031";"3";"12820"
"11299";"5";"19617"
"9309";"19";"10173"
"12603";"24";"14187"
"13010";"16";"16431"
"13373";"6";"15904"
"4039";"21";"12907"
"3533";"22";"11096"
"12283";"11";"14853"
"11767";"19";"11283"
"7214";"6";"15881"
"7547";"10";"10728"
"12603";"27";"11225"
"12917";"4";"11041"
"9901";"28";"18077"
"10492";"30";"10658"
"12314";"13";"16929"
"8839";"4";"14323"
"6244";"7";"13196"
"12248";"10";"10144"
"8230";"15";"10182"
"11299";"39";"14189"
"3734";"1";"10192"
"7123";"13";"12167"
"4701";"6";"13542"
"4701";"7";"13543"
"10089";"26";"10098"
"6708";"26";"12443"
"11322";"43";"10285"
"11358";"30";"10768"
"12490";"19";"11118"
"6142";"2";"11897"
"11657";"5";"13437"
"11322";"27";"10481"
"11678";"2";"12870"
"8173";"14";"11983"
"10095";"13";"18129"
"4241";"12";"12808"
"6142";"36";"16954"
"13144";"30";"12715"
"6774";"20";"11910"
"9212";"7";"11034"
"12130";"2";"17490"
"7548";"12";"10706"
"13126";"18";"12488"
"13199";"3";"16095"
"13283";"3";"17471"
"4873";"1";"14204"
"9367";"47";"12703"
"9692";"15";"12963"
"6145";"17";"14934"
"7547";"15";"10696"
"12962";"18";"17661"
"12841";"23";"16844"
"8839";"9";"16987"
"6201";"13";"12266"
"8656";"15";"12818"
"11424";"23";"10787"
"7693";"8";"17331"
"8414";"19";"11068"
"4701";"3";"13539"
"6737";"26";"16802"
"11358";"8";"11161"
"6708";"1";"17142"
"11333";"13";"19613"
"12490";"20";"11113"
"13374";"13";"16587"
"7542";"27";"16715"
"9696";"6";"15089"
"11657";"19";"19728"
"9825";"16";"12589"
"10536";"3";"13359"
"8222";"4";"15648"
"12162";"3";"12374"
"13154";"1";"19960"
"12282";"11";"16365"
"583";"12";"10385"
"9398";"43";"10724"
"4405";"1";"13778"
"8057";"6";"15534"
"10491";"11";"17533"
"9692";"25";"12605"
"13142";"8";"12820"
"6142";"33";"16953"
"8862";"12";"14861"
"10303";"6";"10090"
"9902";"9";"15366"
"9962";"18";"11767"
"583";"4";"10911"
"13159";"21";"12725"
"9778";"2";"13348"
"11628";"17";"11794"
"8843";"37";"11642"
"11790";"16";"11291"
"12761";"28";"11329"
"10117";"23";"13321"
"12142";"3";"12452"
"3732";"6";"10118"
"9902";"10";"11130"
"9941";"14";"12728"
"13283";"23";"11762"
"10304";"2";"10178"
